t,l,theta,phi,fx,fy,fz,upx,upy,upz
3.4234234234234235,3.0,1.5707963267948966,0.3585000625718083,-1.0,0.0,0.0,0.0,0.0,1.0
3.4834834834834836,3.0,1.5707963267948966,0.3647895373537698,-1.0,0.0,0.0,0.0,0.0,1.0
3.5435435435435436,3.0,1.5707963267948966,0.37107901213573136,-1.0,0.0,0.0,0.0,0.0,1.0
3.6036036036036037,3.0,1.5707963267948966,0.37736848691769287,-1.0,0.0,0.0,0.0,0.0,1.0
3.6636636636636637,3.0,1.5707963267948966,0.38365796169965444,-1.0,0.0,0.0,0.0,0.0,1.0
3.7237237237237237,3.0,1.5707963267948966,0.38994743648161595,-1.0,0.0,0.0,0.0,0.0,1.0
3.7837837837837838,3.0,1.5707963267948966,0.3962369112635775,-1.0,0.0,0.0,0.0,0.0,1.0
3.843843843843844,3.0,1.5707963267948966,0.4025263860455391,-1.0,0.0,0.0,0.0,0.0,1.0
3.903903903903904,3.0,1.5707963267948966,0.4088158608275006,-1.0,0.0,0.0,0.0,0.0,1.0
3.963963963963964,3.0,1.5707963267948966,0.41510533560946217,-1.0,0.0,0.0,0.0,0.0,1.0
4.024024024024024,3.0,1.5707963267948966,0.42139481039142374,-1.0,0.0,0.0,0.0,0.0,1.0
4.084084084084084,3.0,1.5707963267948966,0.4276842851733853,-1.0,0.0,0.0,0.0,0.0,1.0
4.1441441441441444,3.0,1.5707963267948966,0.4339737599553468,-1.0,0.0,0.0,0.0,0.0,1.0
4.2042042042042045,3.0,1.5707963267948966,0.4402632347373084,-1.0,0.0,0.0,0.0,0.0,1.0
4.2642642642642645,3.0,1.5707963267948966,0.4465527095192699,-1.0,0.0,0.0,0.0,0.0,1.0
4.324324324324325,3.0,1.5707963267948966,0.45284218430123147,-1.0,0.0,0.0,0.0,0.0,1.0
4.384384384384385,3.0,1.5707963267948966,0.459131659083193,-1.0,0.0,0.0,0.0,0.0,1.0
4.444444444444445,3.0,1.5707963267948966,0.46542113386515455,-1.0,0.0,0.0,0.0,0.0,1.0
4.504504504504505,3.0,1.5707963267948966,0.47171060864711606,-1.0,0.0,0.0,0.0,0.0,1.0
4.564564564564565,3.0,1.5707963267948966,0.4780000834290776,-1.0,0.0,0.0,0.0,0.0,1.0
4.624624624624625,3.0,1.5707963267948966,0.4842895582110392,-1.0,0.0,0.0,0.0,0.0,1.0
4.684684684684685,3.0,1.5707963267948966,0.4905790329930007,-1.0,0.0,0.0,0.0,0.0,1.0
4.744744744744745,3.0,1.5707963267948966,0.49686850777496233,-1.0,0.0,0.0,0.0,0.0,1.0
4.804804804804805,3.0,1.5707963267948966,0.5031579825569239,-1.0,0.0,0.0,0.0,0.0,1.0
4.864864864864865,3.0,1.5707963267948966,0.5094474573388854,-1.0,0.0,0.0,0.0,0.0,1.0
4.924924924924925,3.0,1.5707963267948966,0.5157369321208469,-1.0,0.0,0.0,0.0,0.0,1.0
4.984984984984985,3.0,1.5707963267948966,0.5220264069028084,-1.0,0.0,0.0,0.0,0.0,1.0
5.045045045045045,3.0,1.5707963267948966,0.5283158816847701,-1.0,0.0,0.0,0.0,0.0,1.0
5.105105105105105,3.0,1.5707963267948966,0.5346053564667315,-1.0,0.0,0.0,0.0,0.0,1.0
5.165165165165165,3.0,1.5707963267948966,0.5408948312486931,-1.0,0.0,0.0,0.0,0.0,1.0
5.225225225225225,3.0,1.5707963267948966,0.5471843060306546,-1.0,0.0,0.0,0.0,0.0,1.0
5.285285285285285,3.0,1.5707963267948966,0.5534737808126162,-1.0,0.0,0.0,0.0,0.0,1.0
5.345345345345345,3.0,1.5707963267948966,0.5597632555945778,-1.0,0.0,0.0,0.0,0.0,1.0
5.405405405405405,3.0,1.5707963267948966,0.5660527303765392,-1.0,0.0,0.0,0.0,0.0,1.0
5.465465465465465,3.0,1.5707963267948966,0.5723422051585009,-1.0,0.0,0.0,0.0,0.0,1.0
5.525525525525525,3.0,1.5707963267948966,0.5786316799404624,-1.0,0.0,0.0,0.0,0.0,1.0
5.585585585585585,3.0,1.5707963267948966,0.584921154722424,-1.0,0.0,0.0,0.0,0.0,1.0
5.645645645645645,3.0,1.5707963267948966,0.5912106295043854,-1.0,0.0,0.0,0.0,0.0,1.0
5.7057057057057055,3.0,1.5707963267948966,0.597500104286347,-1.0,0.0,0.0,0.0,0.0,1.0
5.7657657657657655,3.0,1.5707963267948966,0.6037895790683085,-1.0,0.0,0.0,0.0,0.0,1.0
5.8258258258258255,3.0,1.5707963267948966,0.6100790538502702,-1.0,0.0,0.0,0.0,0.0,1.0
5.885885885885886,3.0,1.5707963267948966,0.6163685286322316,-1.0,0.0,0.0,0.0,0.0,1.0
5.945945945945946,3.0,1.5707963267948966,0.6226580034141932,-1.0,0.0,0.0,0.0,0.0,1.0
6.006006006006006,3.0,1.5707963267948966,0.6289474781961547,-1.0,0.0,0.0,0.0,0.0,1.0
6.066066066066066,3.0,1.5707963267948966,0.6352369529781163,-1.0,0.0,0.0,0.0,0.0,1.0
6.126126126126126,3.0,1.5707963267948966,0.6415264277600777,-1.0,0.0,0.0,0.0,0.0,1.0
6.186186186186186,3.0,1.5707963267948966,0.6478159025420394,-1.0,0.0,0.0,0.0,0.0,1.0
6.246246246246246,3.0,1.5707963267948966,0.6541053773240009,-1.0,0.0,0.0,0.0,0.0,1.0
6.306306306306306,3.0,1.5707963267948966,0.6603948521059625,-1.0,0.0,0.0,0.0,0.0,1.0
6.366366366366366,3.0,1.5707963267948966,0.6666843268879241,-1.0,0.0,0.0,0.0,0.0,1.0
6.426426426426427,3.0,1.5707963267948966,0.6729738016698856,-1.0,0.0,0.0,0.0,0.0,1.0
6.486486486486487,3.0,1.5707963267948966,0.6792632764518471,-1.0,0.0,0.0,0.0,0.0,1.0
6.546546546546547,3.0,1.5707963267948966,0.6855527512338088,-1.0,0.0,0.0,0.0,0.0,1.0
6.606606606606607,3.0,1.5707963267948966,0.6918422260157703,-1.0,0.0,0.0,0.0,0.0,1.0
6.666666666666667,3.0,1.5707963267948966,0.6981317007977318,-1.0,0.0,0.0,0.0,0.0,1.0
6.726726726726727,3.0,1.5707963267948966,0.7044211755796933,-1.0,0.0,0.0,0.0,0.0,1.0
6.786786786786787,3.0,1.5707963267948966,0.7107106503616549,-1.0,0.0,0.0,0.0,0.0,1.0
6.846846846846847,3.0,1.5707963267948966,0.7170001251436166,-1.0,0.0,0.0,0.0,0.0,1.0
6.906906906906907,3.0,1.5707963267948966,0.7232895999255781,-1.0,0.0,0.0,0.0,0.0,1.0
6.966966966966967,3.0,1.5707963267948966,0.7295790747075396,-1.0,0.0,0.0,0.0,0.0,1.0
7.027027027027027,3.0,1.5707963267948966,0.7358685494895011,-1.0,0.0,0.0,0.0,0.0,1.0
7.087087087087087,3.0,1.5707963267948966,0.7421580242714627,-1.0,0.0,0.0,0.0,0.0,1.0
7.147147147147147,3.0,1.5707963267948966,0.7484474990534242,-1.0,0.0,0.0,0.0,0.0,1.0
7.207207207207207,3.0,1.5707963267948966,0.7547369738353857,-1.0,0.0,0.0,0.0,0.0,1.0
7.267267267267267,3.0,1.5707963267948966,0.7610264486173473,-1.0,0.0,0.0,0.0,0.0,1.0
7.327327327327327,3.0,1.5707963267948966,0.7673159233993089,-1.0,0.0,0.0,0.0,0.0,1.0
7.387387387387387,3.0,1.5707963267948966,0.7736053981812704,-1.0,0.0,0.0,0.0,0.0,1.0
7.4474474474474475,3.0,1.5707963267948966,0.7798948729632319,-1.0,0.0,0.0,0.0,0.0,1.0
7.5075075075075075,3.0,1.5707963267948966,0.7861843477451934,-1.0,0.0,0.0,0.0,0.0,1.0
7.5675675675675675,3.0,1.5707963267948966,0.792473822527155,-1.0,0.0,0.0,0.0,0.0,1.0
7.627627627627628,3.0,1.5707963267948966,0.7987632973091165,-1.0,0.0,0.0,0.0,0.0,1.0
7.687687687687688,3.0,1.5707963267948966,0.8050527720910782,-1.0,0.0,0.0,0.0,0.0,1.0
7.747747747747748,3.0,1.5707963267948966,0.8113422468730396,-1.0,0.0,0.0,0.0,0.0,1.0
7.807807807807808,3.0,1.5707963267948966,0.8176317216550012,-1.0,0.0,0.0,0.0,0.0,1.0
7.867867867867868,3.0,1.5707963267948966,0.8239211964369627,-1.0,0.0,0.0,0.0,0.0,1.0
7.927927927927928,3.0,1.5707963267948966,0.8302106712189243,-1.0,0.0,0.0,0.0,0.0,1.0
7.987987987987988,3.0,1.5707963267948966,0.8365001460008858,-1.0,0.0,0.0,0.0,0.0,1.0
8.048048048048049,3.0,1.5707963267948966,0.8427896207828475,-1.0,0.0,0.0,0.0,0.0,1.0
8.108108108108109,3.0,1.5707963267948966,0.849079095564809,-1.0,0.0,0.0,0.0,0.0,1.0
8.168168168168169,3.0,1.5707963267948966,0.8553685703467706,-1.0,0.0,0.0,0.0,0.0,1.0
8.228228228228229,3.0,1.5707963267948966,0.861658045128732,-1.0,0.0,0.0,0.0,0.0,1.0
8.288288288288289,3.0,1.5707963267948966,0.8679475199106936,-1.0,0.0,0.0,0.0,0.0,1.0
8.348348348348349,3.0,1.5707963267948966,0.8742369946926551,-1.0,0.0,0.0,0.0,0.0,1.0
8.408408408408409,3.0,1.5707963267948966,0.8805264694746168,-1.0,0.0,0.0,0.0,0.0,1.0
8.468468468468469,3.0,1.5707963267948966,0.8868159442565784,-1.0,0.0,0.0,0.0,0.0,1.0
8.528528528528529,3.0,1.5707963267948966,0.8931054190385398,-1.0,0.0,0.0,0.0,0.0,1.0
8.588588588588589,3.0,1.5707963267948966,0.8993948938205014,-1.0,0.0,0.0,0.0,0.0,1.0
8.64864864864865,3.0,1.5707963267948966,0.9056843686024629,-1.0,0.0,0.0,0.0,0.0,1.0
8.70870870870871,3.0,1.5707963267948966,0.9119738433844246,-1.0,0.0,0.0,0.0,0.0,1.0
8.76876876876877,3.0,1.5707963267948966,0.918263318166386,-1.0,0.0,0.0,0.0,0.0,1.0
8.82882882882883,3.0,1.5707963267948966,0.9245527929483476,-1.0,0.0,0.0,0.0,0.0,1.0
8.88888888888889,3.0,1.5707963267948966,0.9308422677303091,-1.0,0.0,0.0,0.0,0.0,1.0
8.94894894894895,3.0,1.5707963267948966,0.9371317425122707,-1.0,0.0,0.0,0.0,0.0,1.0
9.00900900900901,3.0,1.5707963267948966,0.9434212172942321,-1.0,0.0,0.0,0.0,0.0,1.0
9.06906906906907,3.0,1.5707963267948966,0.9497106920761937,-1.0,0.0,0.0,0.0,0.0,1.0
9.12912912912913,3.0,1.5707963267948966,0.9560001668581553,-1.0,0.0,0.0,0.0,0.0,1.0
9.18918918918919,3.0,1.5707963267948966,0.9622896416401169,-1.0,0.0,0.0,0.0,0.0,1.0
9.24924924924925,3.0,1.5707963267948966,0.9685791164220784,-1.0,0.0,0.0,0.0,0.0,1.0
9.30930930930931,3.0,1.5707963267948966,0.9748685912040399,-1.0,0.0,0.0,0.0,0.0,1.0
9.36936936936937,3.0,1.5707963267948966,0.9811580659860014,-1.0,0.0,0.0,0.0,0.0,1.0
9.42942942942943,3.0,1.5707963267948966,0.987447540767963,-1.0,0.0,0.0,0.0,0.0,1.0
9.48948948948949,3.0,1.5707963267948966,0.9937370155499247,-1.0,0.0,0.0,0.0,0.0,1.0
9.54954954954955,3.0,1.5707963267948966,1.000026490331886,-1.0,0.0,0.0,0.0,0.0,1.0
9.60960960960961,3.0,1.5707963267948966,1.0063159651138478,-1.0,0.0,0.0,0.0,0.0,1.0
9.66966966966967,3.0,1.5707963267948966,1.012605439895809,-1.0,0.0,0.0,0.0,0.0,1.0
9.72972972972973,3.0,1.5707963267948966,1.0188949146777708,-1.0,0.0,0.0,0.0,0.0,1.0
9.78978978978979,3.0,1.5707963267948966,1.0251843894597323,-1.0,0.0,0.0,0.0,0.0,1.0
9.84984984984985,3.0,1.5707963267948966,1.0314738642416938,-1.0,0.0,0.0,0.0,0.0,1.0
9.90990990990991,3.0,1.5707963267948966,1.0377633390236554,-1.0,0.0,0.0,0.0,0.0,1.0
9.96996996996997,3.0,1.5707963267948966,1.0440528138056169,-1.0,0.0,0.0,0.0,0.0,1.0
10.03003003003003,3.0,1.5707963267948966,1.0503422885875784,-1.0,0.0,0.0,0.0,0.0,1.0
10.09009009009009,3.0,1.5707963267948966,1.0566317633695401,-1.0,0.0,0.0,0.0,0.0,1.0
10.15015015015015,3.0,1.5707963267948966,1.0629212381515016,-1.0,0.0,0.0,0.0,0.0,1.0
10.21021021021021,3.0,1.5707963267948966,1.069210712933463,-1.0,0.0,0.0,0.0,0.0,1.0
10.27027027027027,3.0,1.5707963267948966,1.0755001877154247,-1.0,0.0,0.0,0.0,0.0,1.0
10.33033033033033,3.0,1.5707963267948966,1.0817896624973862,-1.0,0.0,0.0,0.0,0.0,1.0
10.39039039039039,3.0,1.5707963267948966,1.0880791372793477,-1.0,0.0,0.0,0.0,0.0,1.0
10.45045045045045,3.0,1.5707963267948966,1.0943686120613092,-1.0,0.0,0.0,0.0,0.0,1.0
10.51051051051051,3.0,1.5707963267948966,1.100658086843271,-1.0,0.0,0.0,0.0,0.0,1.0
10.57057057057057,3.0,1.5707963267948966,1.1069475616252324,-1.0,0.0,0.0,0.0,0.0,1.0
10.63063063063063,3.0,1.5707963267948966,1.113237036407194,-1.0,0.0,0.0,0.0,0.0,1.0
10.69069069069069,3.0,1.5707963267948966,1.1195265111891557,-1.0,0.0,0.0,0.0,0.0,1.0
10.75075075075075,3.0,1.5707963267948966,1.125815985971117,-1.0,0.0,0.0,0.0,0.0,1.0
10.81081081081081,3.0,1.5707963267948966,1.1321054607530785,-1.0,0.0,0.0,0.0,0.0,1.0
10.87087087087087,3.0,1.5707963267948966,1.13839493553504,-1.0,0.0,0.0,0.0,0.0,1.0
10.93093093093093,3.0,1.5707963267948966,1.1446844103170017,-1.0,0.0,0.0,0.0,0.0,1.0
10.99099099099099,3.0,1.5707963267948966,1.1509738850989633,-1.0,0.0,0.0,0.0,0.0,1.0
11.05105105105105,3.0,1.5707963267948966,1.1572633598809248,-1.0,0.0,0.0,0.0,0.0,1.0
11.11111111111111,3.0,1.5707963267948966,1.1635528346628863,-1.0,0.0,0.0,0.0,0.0,1.0
11.17117117117117,3.0,1.5707963267948966,1.169842309444848,-1.0,0.0,0.0,0.0,0.0,1.0
11.23123123123123,3.0,1.5707963267948966,1.1761317842268093,-1.0,0.0,0.0,0.0,0.0,1.0
11.29129129129129,3.0,1.5707963267948966,1.1824212590087708,-1.0,0.0,0.0,0.0,0.0,1.0
11.35135135135135,3.0,1.5707963267948966,1.1887107337907323,-1.0,0.0,0.0,0.0,0.0,1.0
11.411411411411411,3.0,1.5707963267948966,1.195000208572694,-1.0,0.0,0.0,0.0,0.0,1.0
11.471471471471471,3.0,1.5707963267948966,1.2012896833546556,-1.0,0.0,0.0,0.0,0.0,1.0
11.531531531531531,3.0,1.5707963267948966,1.207579158136617,-1.0,0.0,0.0,0.0,0.0,1.0
11.591591591591591,3.0,1.5707963267948966,1.2138686329185786,-1.0,0.0,0.0,0.0,0.0,1.0
11.651651651651651,3.0,1.5707963267948966,1.2201581077005403,-1.0,0.0,0.0,0.0,0.0,1.0
11.711711711711711,3.0,1.5707963267948966,1.2264475824825019,-1.0,0.0,0.0,0.0,0.0,1.0
11.771771771771771,3.0,1.5707963267948966,1.2327370572644631,-1.0,0.0,0.0,0.0,0.0,1.0
11.831831831831831,3.0,1.5707963267948966,1.2390265320464249,-1.0,0.0,0.0,0.0,0.0,1.0
11.891891891891891,3.0,1.5707963267948966,1.2453160068283864,-1.0,0.0,0.0,0.0,0.0,1.0
11.951951951951951,3.0,1.5707963267948966,1.251605481610348,-1.0,0.0,0.0,0.0,0.0,1.0
12.012012012012011,3.0,1.5707963267948966,1.2578949563923094,-1.0,0.0,0.0,0.0,0.0,1.0
12.072072072072071,3.0,1.5707963267948966,1.2641844311742712,-1.0,0.0,0.0,0.0,0.0,1.0
12.132132132132131,3.0,1.5707963267948966,1.2704739059562327,-1.0,0.0,0.0,0.0,0.0,1.0
12.192192192192191,3.0,1.5707963267948966,1.2767633807381942,-1.0,0.0,0.0,0.0,0.0,1.0
12.252252252252251,3.0,1.5707963267948966,1.2830528555201555,-1.0,0.0,0.0,0.0,0.0,1.0
12.312312312312311,3.0,1.5707963267948966,1.2893423303021172,-1.0,0.0,0.0,0.0,0.0,1.0
12.372372372372372,3.0,1.5707963267948966,1.2956318050840787,-1.0,0.0,0.0,0.0,0.0,1.0
12.432432432432432,3.0,1.5707963267948966,1.3019212798660402,-1.0,0.0,0.0,0.0,0.0,1.0
12.492492492492492,3.0,1.5707963267948966,1.3082107546480017,-1.0,0.0,0.0,0.0,0.0,1.0
12.552552552552552,3.0,1.5707963267948966,1.3145002294299635,-1.0,0.0,0.0,0.0,0.0,1.0
12.612612612612612,3.0,1.5707963267948966,1.320789704211925,-1.0,0.0,0.0,0.0,0.0,1.0
12.672672672672672,3.0,1.5707963267948966,1.3270791789938865,-1.0,0.0,0.0,0.0,0.0,1.0
12.732732732732732,3.0,1.5707963267948966,1.3333686537758482,-1.0,0.0,0.0,0.0,0.0,1.0
12.792792792792792,3.0,1.5707963267948966,1.3396581285578095,-1.0,0.0,0.0,0.0,0.0,1.0
12.852852852852854,3.0,1.5707963267948966,1.3459476033397713,-1.0,0.0,0.0,0.0,0.0,1.0
12.912912912912914,3.0,1.5707963267948966,1.3522370781217328,-1.0,0.0,0.0,0.0,0.0,1.0
12.972972972972974,3.0,1.5707963267948966,1.3585265529036943,-1.0,0.0,0.0,0.0,0.0,1.0
13.033033033033034,3.0,1.5707963267948966,1.364816027685656,-1.0,0.0,0.0,0.0,0.0,1.0
13.093093093093094,3.0,1.5707963267948966,1.3711055024676175,-1.0,0.0,0.0,0.0,0.0,1.0
13.153153153153154,3.0,1.5707963267948966,1.377394977249579,-1.0,0.0,0.0,0.0,0.0,1.0
13.213213213213214,3.0,1.5707963267948966,1.3836844520315406,-1.0,0.0,0.0,0.0,0.0,1.0
13.273273273273274,3.0,1.5707963267948966,1.3899739268135023,-1.0,0.0,0.0,0.0,0.0,1.0
13.333333333333334,3.0,1.5707963267948966,1.3962634015954636,-1.0,0.0,0.0,0.0,0.0,1.0
13.393393393393394,3.0,1.5707963267948966,1.402552876377425,-1.0,0.0,0.0,0.0,0.0,1.0
13.453453453453454,3.0,1.5707963267948966,1.4088423511593866,-1.0,0.0,0.0,0.0,0.0,1.0
13.513513513513514,3.0,1.5707963267948966,1.4151318259413483,-1.0,0.0,0.0,0.0,0.0,1.0
13.573573573573574,3.0,1.5707963267948966,1.4214213007233099,-1.0,0.0,0.0,0.0,0.0,1.0
13.633633633633634,3.0,1.5707963267948966,1.4277107755052714,-1.0,0.0,0.0,0.0,0.0,1.0
13.693693693693694,3.0,1.5707963267948966,1.434000250287233,-1.0,0.0,0.0,0.0,0.0,1.0
13.753753753753754,3.0,1.5707963267948966,1.4402897250691946,-1.0,0.0,0.0,0.0,0.0,1.0
13.813813813813814,3.0,1.5707963267948966,1.4465791998511561,-1.0,0.0,0.0,0.0,0.0,1.0
13.873873873873874,3.0,1.5707963267948966,1.4528686746331174,-1.0,0.0,0.0,0.0,0.0,1.0
13.933933933933934,3.0,1.5707963267948966,1.4591581494150792,-1.0,0.0,0.0,0.0,0.0,1.0
13.993993993993994,3.0,1.5707963267948966,1.4654476241970407,-1.0,0.0,0.0,0.0,0.0,1.0
14.054054054054054,3.0,1.5707963267948966,1.4717370989790022,-1.0,0.0,0.0,0.0,0.0,1.0
14.114114114114114,3.0,1.5707963267948966,1.4780265737609637,-1.0,0.0,0.0,0.0,0.0,1.0
14.174174174174174,3.0,1.5707963267948966,1.4843160485429254,-1.0,0.0,0.0,0.0,0.0,1.0
14.234234234234235,3.0,1.5707963267948966,1.490605523324887,-1.0,0.0,0.0,0.0,0.0,1.0
14.294294294294295,3.0,1.5707963267948966,1.4968949981068485,-1.0,0.0,0.0,0.0,0.0,1.0
14.354354354354355,3.0,1.5707963267948966,1.5031844728888097,-1.0,0.0,0.0,0.0,0.0,1.0
14.414414414414415,3.0,1.5707963267948966,1.5094739476707715,-1.0,0.0,0.0,0.0,0.0,1.0
14.474474474474475,3.0,1.5707963267948966,1.515763422452733,-1.0,0.0,0.0,0.0,0.0,1.0
14.534534534534535,3.0,1.5707963267948966,1.5220528972346945,-1.0,0.0,0.0,0.0,0.0,1.0
14.594594594594595,3.0,1.5707963267948966,1.528342372016656,-1.0,0.0,0.0,0.0,0.0,1.0
14.654654654654655,3.0,1.5707963267948966,1.5346318467986177,-1.0,0.0,0.0,0.0,0.0,1.0
14.714714714714715,3.0,1.5707963267948966,1.5409213215805793,-1.0,0.0,0.0,0.0,0.0,1.0
14.774774774774775,3.0,1.5707963267948966,1.5472107963625408,-1.0,0.0,0.0,0.0,0.0,1.0
14.834834834834835,3.0,1.5707963267948966,1.5535002711445025,-1.0,0.0,0.0,0.0,0.0,1.0
14.894894894894895,3.0,1.5707963267948966,1.5597897459264638,-1.0,0.0,0.0,0.0,0.0,1.0
14.954954954954955,3.0,1.5707963267948966,1.5660792207084253,-1.0,0.0,0.0,0.0,0.0,1.0
15.015015015015015,3.0,1.5707963267948966,1.5723686954903868,-1.0,0.0,0.0,0.0,0.0,1.0
15.075075075075075,3.0,1.5707963267948966,1.5786581702723486,-1.0,0.0,0.0,0.0,0.0,1.0
