t,l,theta,phi,fx,fy,fz,upx,upy,upz
2.982982982982983,-2.806806806806807,1.5707963267948966,0.0,0.999969803012854,0.007771297345623773,0.0,0.0,0.0,1.0
3.003003003003003,-2.798798798798799,1.5707963267948966,0.0,0.9999678772107076,0.008015269596912454,0.0,0.0,0.0,1.0
3.023023023023023,-2.7907907907907905,1.5707963267948966,0.0,0.9999658335157772,0.008266305165970992,0.0,0.0,0.0,1.0
3.043043043043043,-2.7827827827827827,1.5707963267948966,0.0,0.9999636650323089,0.0085245888553156,0.0,0.0,0.0,1.0
3.063063063063063,-2.774774774774775,1.5707963267948966,0.0,0.999961364481436,0.008790309688784437,0.0,0.0,0.0,1.0
3.083083083083083,-2.766766766766767,1.5707963267948966,0.0,0.9999589241811194,0.009063660989806746,0.0,0.0,0.0,1.0
3.103103103103103,-2.7587587587587588,1.5707963267948966,0.0,0.9999563360251117,0.009344840460596096,0.0,0.0,0.0,1.0
3.123123123123123,-2.7507507507507505,1.5707963267948966,0.0,0.9999535914608959,0.009634050262251621,0.0,0.0,0.0,1.0
3.143143143143143,-2.7427427427427427,1.5707963267948966,0.0,0.9999506814665595,0.009931497095768184,0.0,0.0,0.0,1.0
3.163163163163163,-2.734734734734735,1.5707963267948966,0.0,0.9999475965265503,0.010237392283940562,0.0,0.0,0.0,1.0
3.183183183183183,-2.726726726726727,1.5707963267948966,0.0,0.9999443266062704,0.010551951854152756,0.0,0.0,0.0,1.0
3.203203203203203,-2.7187187187187187,1.5707963267948966,0.0,0.9999408611254534,0.010875396622043159,0.0,0.0,0.0,1.0
3.2232232232232234,-2.7107107107107105,1.5707963267948966,0.0,0.999937188930274,0.01120795227602715,0.0,0.0,0.0,1.0
3.2432432432432434,-2.7027027027027026,1.5707963267948966,0.0,0.999933298264134,0.011549849462672533,0.0,0.0,0.0,1.0
3.2632632632632634,-2.694694694694695,1.5707963267948966,0.0,0.9999291767370688,0.01190132387290113,0.0,0.0,0.0,1.0
3.2832832832832834,-2.686686686686687,1.5707963267948966,0.0,0.999924811293713,0.012262616329008932,0.0,0.0,0.0,1.0
3.3033033033033035,-2.6786786786786787,1.5707963267948966,0.0,0.9999201881797654,0.012633972872480439,0.0,0.0,0.0,1.0
3.3233233233233235,-2.6706706706706704,1.5707963267948966,0.0,0.9999152929068899,0.013015644852582964,0.0,0.0,0.0,1.0
3.3433433433433435,-2.6626626626626626,1.5707963267948966,0.0,0.9999101102159845,0.013407889015710222,0.0,0.0,0.0,1.0
3.3633633633633635,-2.6546546546546548,1.5707963267948966,0.0,0.9999046240387516,0.013810967595463571,0.0,0.0,0.0,1.0
3.3833833833833835,-2.646646646646647,1.5707963267948966,0.0,0.9998988174574968,0.01422514840343251,0.0,0.0,0.0,1.0
3.4034034034034035,-2.6386386386386387,1.5707963267948966,0.0,0.9998926726630852,0.014650704920657648,0.0,0.0,0.0,1.0
3.4234234234234235,-2.6306306306306304,1.5707963267948966,0.0,0.9998861709109773,0.015087916389741452,0.0,0.0,0.0,1.0
3.4434434434434436,-2.6226226226226226,1.5707963267948966,0.0,0.9998792924752645,0.015537067907571799,0.0,0.0,0.0,1.0
3.4634634634634636,-2.6146146146146148,1.5707963267948966,0.0,0.9998720166006262,0.01599845051863337,0.0,0.0,0.0,1.0
3.4834834834834836,-2.606606606606607,1.5707963267948966,0.0,0.999864321452121,0.016472361308857614,0.0,0.0,0.0,1.0
3.5035035035035036,-2.5985985985985987,1.5707963267948966,0.0,0.9998561840627265,0.016959103499984696,0.0,0.0,0.0,1.0
3.5235235235235236,-2.5905905905905904,1.5707963267948966,0.0,0.9998475802785358,0.017458986544380304,0.0,0.0,0.0,1.0
3.5435435435435436,-2.5825825825825826,1.5707963267948966,0.0,0.9998384847015201,0.017972326220279434,0.0,0.0,0.0,1.0
3.5635635635635636,-2.5745745745745747,1.5707963267948966,0.0,0.9998288706297584,0.018499444727388764,0.0,0.0,0.0,1.0
3.5835835835835836,-2.566566566566567,1.5707963267948966,0.0,0.9998187099950373,0.01904067078281379,0.0,0.0,0.0,1.0
3.6036036036036037,-2.5585585585585586,1.5707963267948966,0.0,0.9998079732977161,0.01959633971724059,0.0,0.0,0.0,1.0
3.6236236236236237,-2.5505505505505504,1.5707963267948966,0.0,0.9997966295387536,0.020166793571324657,0.0,0.0,0.0,1.0
3.6436436436436437,-2.5425425425425425,1.5707963267948966,0.0,0.9997846461487859,0.02075238119221106,0.0,0.0,0.0,1.0
3.6636636636636637,-2.5345345345345347,1.5707963267948966,0.0,0.9997719889141441,0.021353458330130994,0.0,0.0,0.0,1.0
3.6836836836836837,-2.5265265265265264,1.5707963267948966,0.0,0.9997586218996933,0.021970387734993154,0.0,0.0,0.0,1.0
3.7037037037037037,-2.5185185185185186,1.5707963267948966,0.0,0.9997445073683789,0.022603539252897386,0.0,0.0,0.0,1.0
3.7237237237237237,-2.5105105105105103,1.5707963267948966,0.0,0.9997296056973509,0.02325328992248743,0.0,0.0,0.0,1.0
3.7437437437437437,-2.5025025025025025,1.5707963267948966,0.0,0.9997138752905453,0.02392002407105663,0.0,0.0,0.0,1.0
3.7637637637637638,-2.4944944944944947,1.5707963267948966,0.0,0.9996972724875903,0.024604133410313447,0.0,0.0,0.0,1.0
3.7837837837837838,-2.4864864864864864,1.5707963267948966,0.0,0.9996797514689041,0.025306017131707107,0.0,0.0,0.0,1.0
3.803803803803804,-2.4784784784784786,1.5707963267948966,0.0,0.9996612641568474,0.026026082001211107,0.0,0.0,0.0,1.0
3.823823823823824,-2.4704704704704703,1.5707963267948966,0.0,0.9996417601127918,0.026764742453450632,0.0,0.0,0.0,1.0
3.843843843843844,-2.4624624624624625,1.5707963267948966,0.0,0.9996211864299569,0.027522420685058252,0.0,0.0,0.0,1.0
3.863863863863864,-2.4544544544544546,1.5707963267948966,0.0,0.999599487621871,0.028299546747130654,0.0,0.0,0.0,1.0
3.883883883883884,-2.4464464464464464,1.5707963267948966,0.0,0.9995766055063033,0.02909655863665208,0.0,0.0,0.0,1.0
3.903903903903904,-2.4384384384384385,1.5707963267948966,0.0,0.9995524790845133,0.02991390238674496,0.0,0.0,0.0,1.0
3.923923923923924,-2.4304304304304303,1.5707963267948966,0.0,0.9995270444156581,0.03075203215559969,0.0,0.0,0.0,1.0
3.943943943943944,-2.4224224224224224,1.5707963267948966,0.0,0.9995002344861982,0.03161141031391822,0.0,0.0,0.0,1.0
3.963963963963964,-2.4144144144144146,1.5707963267948966,0.0,0.9994719790741344,0.032492507530707634,0.0,0.0,0.0,1.0
3.983983983983984,-2.4064064064064064,1.5707963267948966,0.0,0.9994422046079102,0.03339580285724811,0.0,0.0,0.0,1.0
4.004004004004004,-2.3983983983983985,1.5707963267948966,0.0,0.9994108340198068,0.034321783809034424,0.0,0.0,0.0,1.0
4.024024024024024,-2.3903903903903903,1.5707963267948966,0.0,0.9993777865936576,0.035270946445504846,0.0,0.0,0.0,1.0
4.044044044044044,-2.3823823823823824,1.5707963267948966,0.0,0.9993429778067047,0.03624379544733449,0.0,0.0,0.0,1.0
4.064064064064064,-2.3743743743743746,1.5707963267948966,0.0,0.999306319165418,0.03724084419107337,0.0,0.0,0.0,1.0
4.084084084084084,-2.3663663663663663,1.5707963267948966,0.0,0.999267718035096,0.038262614820893506,0.0,0.0,0.0,1.0
4.104104104104104,-2.358358358358358,1.5707963267948966,0.0,0.999227077463062,0.03930963831718487,0.0,0.0,0.0,1.0
4.124124124124124,-2.3503503503503502,1.5707963267948966,0.0,0.9991842959952725,0.040382454561748146,0.0,0.0,0.0,1.0
4.1441441441441444,-2.3423423423423424,1.5707963267948966,0.0,0.9991392674861473,0.0414816123992898,0.0,0.0,0.0,1.0
4.1641641641641645,-2.3343343343343346,1.5707963267948966,0.0,0.9990918809014351,0.042607669694935194,0.0,0.0,0.0,1.0
4.1841841841841845,-2.3263263263263263,1.5707963267948966,0.0,0.9990420201139226,0.04376119338743663,0.0,0.0,0.0,1.0
4.2042042042042045,-2.318318318318318,1.5707963267948966,0.0,0.9989895636917995,0.04494275953775222,0.0,0.0,0.0,1.0
4.2242242242242245,-2.31031031031031,1.5707963267948966,0.0,0.9989343846794857,0.04615295337264306,0.0,0.0,0.0,1.0
4.2442442442442445,-2.3023023023023024,1.5707963267948966,0.0,0.9988763503707351,0.0473923693229259,0.0,0.0,0.0,1.0
4.2642642642642645,-2.2942942942942945,1.5707963267948966,0.0,0.9988153220738237,0.04866161105598398,0.0,0.0,0.0,1.0
4.2842842842842845,-2.2862862862862863,1.5707963267948966,0.0,0.998751154868638,0.04996129150214078,0.0,0.0,0.0,1.0
4.3043043043043046,-2.278278278278278,1.5707963267948966,0.0,0.9986836973554772,0.051292032874449826,0.0,0.0,0.0,1.0
4.324324324324325,-2.27027027027027,1.5707963267948966,0.0,0.9986127913953889,0.052654466681464014,0.0,0.0,0.0,1.0
4.344344344344345,-2.2622622622622623,1.5707963267948966,0.0,0.9985382718418611,0.05404923373249137,0.0,0.0,0.0,1.0
4.364364364364365,-2.2542542542542545,1.5707963267948966,0.0,0.9984599662636965,0.05547698413484683,0.0,0.0,0.0,1.0
4.384384384384385,-2.2462462462462462,1.5707963267948966,0.0,0.9983776946589041,0.0569383772825672,0.0,0.0,0.0,1.0
4.404404404404405,-2.238238238238238,1.5707963267948966,0.0,0.9982912691594473,0.058434081836030015,0.0,0.0,0.0,1.0
4.424424424424425,-2.23023023023023,1.5707963267948966,0.0,0.998200493726696,0.059964775691904844,0.0,0.0,0.0,1.0
4.444444444444445,-2.2222222222222223,1.5707963267948966,0.0,0.9981051638374407,0.06153114594281182,0.0,0.0,0.0,1.0
4.464464464464465,-2.2142142142142145,1.5707963267948966,0.0,0.9980050661603374,0.0631338888260549,0.0,0.0,0.0,1.0
4.484484484484485,-2.206206206206206,1.5707963267948966,0.0,0.9978999782226597,0.06477370966075069,0.0,0.0,0.0,1.0
4.504504504504505,-2.198198198198198,1.5707963267948966,0.0,0.997789668067256,0.06645132277265134,0.0,0.0,0.0,1.0
4.524524524524525,-2.19019019019019,1.5707963267948966,0.0,0.9976738938996158,0.06816745140591748,0.0,0.0,0.0,1.0
4.544544544544545,-2.1821821821821823,1.5707963267948966,0.0,0.9975524037249741,0.06992282762107294,0.0,0.0,0.0,1.0
4.564564564564565,-2.1741741741741745,1.5707963267948966,0.0,0.9974249349753959,0.07171819217832559,0.0,0.0,0.0,1.0
4.584584584584585,-2.166166166166166,1.5707963267948966,0.0,0.997291214126807,0.07355429440541932,0.0,0.0,0.0,1.0
4.604604604604605,-2.158158158158158,1.5707963267948966,0.0,0.99715095630596,0.07543189204911653,0.0,0.0,0.0,1.0
4.624624624624625,-2.15015015015015,1.5707963267948966,0.0,0.9970038648873474,0.07735175110940966,0.0,0.0,0.0,1.0
4.644644644644645,-2.1421421421421423,1.5707963267948966,0.0,0.9968496310801066,0.07931464565548638,0.0,0.0,0.0,1.0
4.664664664664665,-2.1341341341341344,1.5707963267948966,0.0,0.9966879335049869,0.08132135762245327,0.0,0.0,0.0,1.0
4.684684684684685,-2.126126126126126,1.5707963267948966,0.0,0.9965184377614851,0.08337267658777159,0.0,0.0,0.0,1.0
